netflix_id,title,image,imdb_rating,url,content_type,show_type,season_number,year,tv_rating,description,genre,cast,director,duration,language,updated_db,item_category
81191666,The Bling Lagosians,https://www.whats-on-netflix.com/wp-content/uploads/covers/theblinglagosians.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81191666,,Movie,,2019,TV-14,"With a matriarch bent on having a lavish 51st birthday party, her family's debt is on the verge of exposure, threatening their business -- and legacy.","Drama, Nollywood","Bunmi Aboderin, Toyin Abraham, Tana Adelana, Osas Ighodaro Ajibade",Bolanle Austen-Peters,97 min,English,"Mar 28, 2020",What’s New on Netflix
81192130,"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",https://www.whats-on-netflix.com/wp-content/uploads/covers/chuchutvkidssongslearningvideosbedtimestories.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81192130,,TV Series,Collection 2,,TV-Y,This educational series for tiny tots features a toe-tapping spin on nursery rhymes with upbeat tunes and a diverse set of easy-to-follow lessons.,Kids,,,,English,"Mar 28, 2020",What’s New on Netflix
81192594,Power Rangers Beast Morphers,https://www.whats-on-netflix.com/wp-content/uploads/covers/powerrangersbeastmorphers.jpeg,7.2/10,https://www.whats-on-netflix.com/clickout?netflixid=81192594,,TV Series,Season 1,,TV-Y7,A new breed of secret agents must stop a ruthless computer virus and its minions from stealing the unlimited clean energy source that created them.,"Action, Sci-Fi","Rorrie D. Travis, Jasmeet Baduwalia, Jacqueline Scislowski, Abraham Rodriguez",,21 min,English,"Mar 28, 2020",What’s New on Netflix
81193152,Shaun the Sheep: Adventures from Mossy Bottom,https://www.whats-on-netflix.com/wp-content/uploads/covers/shaunthesheepadventuresfrommossybottom.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81193152,Netflix Original,TV Series,Season 1,,TV-Y7,"Clever sheep Shaun, loyal dog Bitzer and the rest of the Mossy Bottom gang cook up oodles of fun and mischief on the farm.","Kids, Animation","John Sparkes, Justin Fletcher, Marcus Brigstocke, Simon Greenall, Kate Harbour, Emma Tate",,,English,"Mar 28, 2020",What’s New on Netflix
81193245,MONKART,https://www.whats-on-netflix.com/wp-content/uploads/covers/monkart.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81193245,,TV Series,Season 1,,TV-Y7,Jin and his dragon monster Draka set out on a racing adventure and try to save the kingdom from evil forces.,Kids,"Kim Jae-ha, Kwon Ji-hye, Lee Bo-hee, Um Sang-hyun, Jung Yoon-jung, Kim Bo-min",,,Korean,"Mar 28, 2020",What’s New on Netflix
81193616,A Year In Space,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTa4nsvqMZRtuouc-FTpnLLxe3M0-lLt9oXTwCl55oxIu3G9wrbecfwAHPWa9URHcddHi9boXPgXuoOSMZW6r7b5s5Ur.jpg,6.9/10,https://www.whats-on-netflix.com/clickout?netflixid=81193616,,TV Series,Season 1,,TV-PG,Two astronauts attempt to brave a life in Earth's orbit on a record-setting mission to see if humans have the endurance to survive a flight to Mars.,Documentary,Scott Kelly,,56 min,English,"Mar 28, 2020",What’s New on Netflix
81193947,Mighty Little Bheem: Festival of Colors,https://www.whats-on-netflix.com/wp-content/uploads/covers/mightylittlebheemfestivalofcolors.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81193947,Netflix Original,TV Series,Collection 1,,TV-Y,"From surprising stage performances to spraying colors with friends, join baby Bheem for all his Holi hijinks during the special spring festival.",Animation,"Samruddhi Shukla, Aranya Kaur, Rajesh Kava, Nishka Raheja, Sabina Malik, Shanoor Mirza",,,No Dialogue,"Mar 28, 2020",What’s New on Netflix
81194454,She Did That,https://www.whats-on-netflix.com/wp-content/uploads/covers/shedidthat.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81194454,,Movie,,2019,TV-PG,"Go inside the lives of extraordinary, black female entrepreneurs as they discuss building legacies and pioneering a new future for the next generation.",Documentary,"Luvvie Ajayi, Renae Bluitt, Melissa Butler, Lisa Price, Tonya Rapley",,70 mins,English,"Mar 28, 2020",What’s New on Netflix
81194523,Suits,https://www.whats-on-netflix.com/wp-content/uploads/covers/suits.jpeg,7.1/10,https://www.whats-on-netflix.com/clickout?netflixid=81194523,,TV Series,Season 1,,TV-14,A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,"Crime, Drama, Thriller","Dong-Gun Jang, Hyung-shik Park, Gwi-hwa Choi, Hee-kyung Jin",,60 min,Korean,"Mar 28, 2020",What’s New on Netflix
81196441,El sendero de la anaconda,https://www.whats-on-netflix.com/wp-content/uploads/covers/elsenderodelaanaconda.jpeg,7.3/10,https://www.whats-on-netflix.com/clickout?netflixid=81196441,,Movie,,2019,TV-PG,"In the most remote areas of the Amazon jungle, a writer and his anthropologist friend meet communities who have resisted change for centuries.",Documentary,,Alessandro Angulo,73 mins,English,"Mar 28, 2020",What’s New on Netflix
81200228,The Untamed,https://www.whats-on-netflix.com/wp-content/uploads/covers/theuntamed.jpeg,8.8/10,https://www.whats-on-netflix.com/clickout?netflixid=81200228,,TV Series,Season 1,,TV-14,"In a magical world of inter-clan rivalry, two soulmates face treacherous schemes and uncover a dark mystery linked to a tragic event in the past.",Drama,Zhan Xiao,,50 min,Chinese,"Mar 28, 2020",What’s New on Netflix
81200229,Put Your Head on My Shoulder,https://www.whats-on-netflix.com/wp-content/uploads/covers/putyourheadonmyshoulder.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81200229,,TV Series,Season 1,,TV-PG,"On the cusp of graduation, an accounting major searching for her career winds up living with a genius physics student who shakes up her daily routine.","Comedy, Romance","Fair Xing, Lin Yi, Tang Xiao Tian, Yi Sha",,45 min,Mandarin,"Mar 28, 2020",What’s New on Netflix
81200716,Meet the Adebanjos,https://www.whats-on-netflix.com/wp-content/uploads/covers/meettheadebanjos.jpeg,7.8/10,https://www.whats-on-netflix.com/clickout?netflixid=81200716,,TV Series,3 Seasons,,TV-PG,"In South London, tradition clashes with culture as a Nigerian father tries to instill his old-fashioned African values into his modern British family.",Comedy,"Paris Robin, Frankie Clarence, Jordan Coulson, Lateef Lovejoy",,,English,"Mar 28, 2020",What’s New on Netflix
81203251,Yanxi Palace: Princess Adventures,https://www.whats-on-netflix.com/wp-content/uploads/covers/yanxipalaceprincessadventures.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81203251,Netflix Original,TV Series,Season 1,,TV-14,A determined Qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.,Drama,"Herun Wang, Yizhe Wang, Wang Yuwei",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
81204650,Power Players,https://www.whats-on-netflix.com/wp-content/uploads/covers/powerplayers.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81204650,,TV Series,Season 1,,TV-Y7,A kid transforms into an action figure-sized superhero and teams with his toys in a fight against a villainous robot to save the world.,Animation,"Kieran Walton, Carlos Salazar, Greg Chun, Jamieson Price, Reba Buhr, Todd Haberkorn",,,English,"Mar 28, 2020",What’s New on Netflix
81204911,The Crime,https://www.whats-on-netflix.com/wp-content/uploads/covers/thecrime.jpeg,6.4/10,https://www.whats-on-netflix.com/clickout?netflixid=81204911,,TV Series,Season 1,,TV-14,The peaceful lives of the residents inhabiting a breathtaking seaside town are shaken following a series of macabre crimes.,"Action, Crime","Magdalena Boczarska, Wojciech Cyplik, Dorota Kolak, Joanna Kulig",,60 min,Polish,"Mar 28, 2020",What’s New on Netflix
81205076,Freshman Year,https://www.whats-on-netflix.com/wp-content/uploads/covers/freshmanyear.jpeg,8.2/10,https://www.whats-on-netflix.com/clickout?netflixid=81205076,,Movie,,2019,TV-PG,A devout preacher's son leaves his protective home to begin college and meets a self-reliant student who will test his faith and his heart.,Drama,"Diallo Thompson, Gregory Alan Williams, Benjamin A. Onyango, Natalia Dominguez",Jude Okwudiafor Johnson,105 min,English,"Mar 28, 2020",What’s New on Netflix
81206000,Curtiz,https://www.whats-on-netflix.com/wp-content/uploads/covers/curtiz.jpeg,6.5/10,https://www.whats-on-netflix.com/clickout?netflixid=81206000,Netflix Original,Movie,,2018,TV-MA,"Driven and arrogant, film director Michael Curtiz deals with studio politics and family drama during the troubled production of ""Casablanca"" in 1942.","Biography, Drama, History","Lili Bordán, Caroline Boulton, Yan Feldman, Declan Hannigan",Tamas Yvan Topolanszky,98 min,English,"Mar 28, 2020",What’s New on Netflix
81206008,Willy and the Guardians of the Lake: Tales from the Lakeside Winter Adventure,https://www.whats-on-netflix.com/wp-content/uploads/covers/willyandtheguardiansofthelaketalesfromthelakesidewinteradventure.jpeg,7.7/10,https://www.whats-on-netflix.com/clickout?netflixid=81206008,Netflix Original,Movie,,2018,TV-Y,"As winter approaches the lake, a common threat rattles the Verdies and Grimps as Willy Whistle looks to seize his chance to become a guardian.",N/A,"Péter Bercsényi, Róbert Bolla, András Faragó, Gábor Giret",Zsolt Pálfi,70 min,English,"Mar 28, 2020",What’s New on Netflix
81206389,Oththa Seruppu Size 7,https://www.whats-on-netflix.com/wp-content/uploads/covers/oththaseruppusize7.jpeg,9.4/10,https://www.whats-on-netflix.com/clickout?netflixid=81206389,,Movie,,2019,TV-MA,"Taken into custody, a murder suspect's theatrical explanations of his peculiar modus operandi unearth truths far beyond the crime he's accused of.",Drama,Parthiban,Parthiban,120 min,Tamil,"Mar 28, 2020",What’s New on Netflix
81206418,Full Count,https://www.whats-on-netflix.com/wp-content/uploads/covers/fullcount.jpeg,5.6/10,https://www.whats-on-netflix.com/clickout?netflixid=81206418,,Movie,,2019,TV-14,"When tragic events force an aspiring baseball player to forgo his big league dreams and return home, saving the family farm grants him renewed purpose.","Drama, Fantasy, Sport","John Paul Kakos, Natalia Livingston, E. Roger Mitchell, Rick Hearst",Robert Eagar,110 min,English,"Mar 28, 2020",What’s New on Netflix
81206419,Fronteras,https://www.whats-on-netflix.com/wp-content/uploads/covers/fronteras.jpeg,4.3/10,https://www.whats-on-netflix.com/clickout?netflixid=81206419,,Movie,,2018,R,"When a new, deadly narcotic sweeps the American Southwest, a Border Patrol agent must contend with a task force that challenges his duties and morals.",Drama,"Steven Sean Garland, Wade Everett, Cortez Chappell, Larry Coulter",Andrew Dean,105 min,English,"Mar 28, 2020",What’s New on Netflix
81206890,There's Something in the Water,https://www.whats-on-netflix.com/wp-content/uploads/covers/theressomethinginthewater.jpeg,6.5/10,https://www.whats-on-netflix.com/clickout?netflixid=81206890,,Movie,,2019,TV-MA,This documentary spotlights the struggle of minority communities in Nova Scotia as they fight officials over the lethal effects of industrial waste.,Documentary,"Ian Daniel, Ellen Page","Ian Daniel, Ellen Page",73 min,English,"Mar 28, 2020",What’s New on Netflix
81208888,Once Upon A Time In Lingjian Mountain,https://www.whats-on-netflix.com/wp-content/uploads/covers/onceuponatimeinlingjianmountain.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81208888,Netflix Original,TV Series,Season 1 - New Episodes Weekly,,TV-PG,"As the nine continents face a crisis, a young disciple joins the Spirit Blade sect and comes under the tutelage of a temperamental sage.","Fantasy, Chinese","Xu Kai, Sandrine Pinna, Ryan Zhu, Gao Yuer, Cristy Guo, He Wenjun",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
81209203,Luccas Neto in: Summer Camp,https://www.whats-on-netflix.com/wp-content/uploads/covers/luccasnetoinsummercamp.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81209203,,Movie,,2019,TV-G,Luccas and Gi are heading to a world famous gymkhana camp. Only problem: so are their bullies... A fun musical that will get you in a vacation mood.,"Comedy, Children","Luccas Neto, Gi Alparone, Jéssica Diehl, Roni Fischer, Karol Alves, João Pessanha",Lucas Margutti,87 mins,Portuguese,"Mar 28, 2020",What’s New on Netflix
81210234,Space Jungle,https://www.whats-on-netflix.com/wp-content/uploads/covers/spacejungle.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81210234,,TV Series,2 Seasons,,TV-Y7,"A broken spaceship strands four very tiny aliens on Earth, where they discover an adventure (and strange dangers!) that they never expected.",Kids,"Kim Min-hee, Park Yoon-hee, Sun Sung-wook",,,English,"Mar 28, 2020",What’s New on Netflix
81210763,Cuddle Weather,https://www.whats-on-netflix.com/wp-content/uploads/covers/cuddleweather.jpeg,8.4/10,https://www.whats-on-netflix.com/clickout?netflixid=81210763,,Movie,,2019,TV-14,"When a seasoned sex worker sleeps with a rookie call boy, they soon find that a strictly physical relationship doesn't completely satisfy them.","Drama, Romance","Sue Ramirez, RK Bagatsing",Rod Marmol,95 min,Tagalog,"Mar 28, 2020",What’s New on Netflix
81210770,The 9th Precinct,https://www.whats-on-netflix.com/wp-content/uploads/covers/the9thprecinct.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=81210770,,Movie,,2019,TV-14,An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.,"Action, Drama, Fantasy","Roy Chiu, Eugenie Liu, Chia-Chia Peng, Chen-Ling Wen",Wang Ding-Lin,95 min,Chinese,"Mar 28, 2020",What’s New on Netflix
81211681,Luccas Neto in: Children's Day,https://www.whats-on-netflix.com/wp-content/uploads/covers/luccasnetoinchildrensday.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81211681,,Movie,,2019,TV-Y7,"When Luccas Neto plans a big Children's Day celebration, an unexpected threat at school puts the party -- and his friends -- at risk.",Comedy,"Luccas Neto, Vivian Duarte, Giobanna Alparone, Jéssica Diehl",Lucas Margutti,81 mins,Portuguese,"Mar 28, 2020",What’s New on Netflix
81211683,Luccas Neto in: The End of Christmas,https://www.whats-on-netflix.com/wp-content/uploads/covers/luccasnetointheendofchristmas.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81211683,,Movie,,2019,TV-G,"To save Christmas, Luccas and Gi head to the North Pole and are recruited by Santa Claus to find all the gifts that have mysteriously disappeared.","Comedy, Kids","Luccas Neto, Giovanna Alparone, Cleber Salgado, Bruno Bebianno, Lucas Margutti, Vivian Duarte",Lucas Margutti,71 mins,Portuguese,"Mar 28, 2020",What’s New on Netflix
81211714,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,https://www.whats-on-netflix.com/wp-content/uploads/covers/theroadtoelcaminobehindthescenesofelcaminoabreakingbadmovie.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81211714,Netflix Original,Movie,,2019,TV-14,"Aaron Paul, Vince Gilligan and other cast members, producers and crew share stories and footage from the making of ""El Camino.""",Docs,,,13 mins,English,"Mar 28, 2020",What’s New on Netflix
81212488,ZZ TOP: THAT LITTLE OL' BAND FROM TEXAS,https://www.whats-on-netflix.com/wp-content/uploads/covers/zztopthatlittleolbandfromtexas.jpeg,7.3/10,https://www.whats-on-netflix.com/clickout?netflixid=81212488,,Movie,,2019,TV-MA,This documentary delves into the mystique behind the blues-rock trio and explores how the enigmatic band created their iconic look and sound.,"Documentary, Biography, Music","Billy Gibbons, Dusty Hill, Frank Beard, ZZ Top",Sam Dunn,91 min,English,"Mar 28, 2020",What’s New on Netflix
81212780,Masameer - The Movie,https://www.whats-on-netflix.com/wp-content/uploads/covers/masameerthemovie.jpeg,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=81212780,Netflix Original,Movie,,2020,TV-14,A young girl passionate about AI sets out to make an impact as three friends become crime-fighting superheroes. Based on the hit animated web series.,Animation,"Shahad Alahmari, Yousef Aldakheel, Lama Alfard, Ibrahim Alkhairallah",Malik Nejer,110 min,Arabic,"Mar 28, 2020",What’s New on Netflix
81212801,The Irishman: In Conversation,https://www.whats-on-netflix.com/wp-content/uploads/covers/theirishmaninconversation.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=81212801,Netflix Original,Movie,,2019,TV-MA,"Join director Martin Scorsese as he sits down with stars Robert De Niro, Al Pacino and Joe Pesci for an intimate, intriguing look inside ""The Irishman.""",Documentary,"Martin Scorsese, Robert De Niro, Al Pacino, Joe Pesci",,24 mins,English,"Mar 28, 2020",What’s New on Netflix
